,auction_id,after_repair_value,auction_date,auction_status,baths,bedrooms,bid_count,cash_only,est_opening_bid,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,my_status,occupancy_status,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,status_label,trustee_sale,venue_code,venue_id,venue_type,year_built
2843128,,385000,2019-10-16,Unknown,1.0,2.0,0.0,True,,385000.0,False,1345.0,/details/474-e-12th-st-pittsburg-ca-94565-2843128-e_13651a,False,0.14,active,,0.0,14.0,474 E 12TH ST,Pittsburg,Contra Costa,2843128,Occupied,CA,SFR,94565.0,0.0,Active - Scheduled for Auction,True,YO8001,406091.0,Live,1927.0
2726322,,443000,2019-11-04,Unknown,1.0,3.0,0.0,True,290000.0,443000.0,False,1053.0,/details/3803-shasta-cir-pittsburg-ca-94565-2726322-e_13599,False,0.14,active,,0.0,37.0,3803 SHASTA CIR,Pittsburg,Contra Costa,2726322,Occupied,CA,SFR,94565.0,28.0,Active - Scheduled for Auction,True,AE3018,394024.0,Live,1955.0
2850406,,268000,2019-10-07,Not started,,,0.0,,,,,,/details/3301-del-paso-boulevard-sacramento-ca-95815-2850406-o_1261l,,,active,Occupied,True,14.0,3301 DEL PASO BOULEVARD,SACRAMENTO,Sacramento,2850406,,,SFR,95815,,For Sale,,ZL78329,402605.0,,1950
2844132,,227000,2019-10-17,Unknown,,,0.0,True,130000.0,227000.0,False,,/details/1946-n-funston-avenue-stockton-ca-95205-2844132-e_13651,False,,active,,0.0,63.0,1946 N FUNSTON AVENUE,Stockton,San Joaquin,2844132,Occupied,CA,,95205.0,1.0,Active - Scheduled for Auction,True,BD15506,387484.0,Live,
2849004,,309000,2019-10-17,Unknown,1.0,3.0,0.0,True,185000.0,309000.0,False,1134.0,/details/2426-porter-way-stockton-ca-95207-2849004-e_13651,False,0.15,active,,0.0,22.0,2426 PORTER WAY,Stockton,San Joaquin,2849004,Occupied,CA,SFR,95207.0,0.0,Active - Scheduled for Auction,True,BD15508,387484.0,Live,1956.0
2846758,,464000,2019-10-17,Unknown,3.0,4.0,0.0,True,135000.0,464000.0,False,1588.0,/details/3490-castle-court-tracy-ca-95376-2846758-e_13651,False,0.13,active,,0.0,87.0,3490 CASTLE COURT,Tracy,San Joaquin,2846758,Occupied,CA,SFR,95376.0,1.0,Active - Scheduled for Auction,True,BD15507,387484.0,Live,1985.0
2849985,,213000,2019-10-17,Unknown,1.0,2.0,0.0,True,145000.0,213000.0,False,941.0,/details/414-cherry-lane-b-manteca-ca-95337-2849985-e_13651,False,0.01,active,,0.0,13.0,414 CHERRY LANE #B,MANTECA,San Joaquin,2849985,Occupied,CA,Condo,95337.0,0.0,Active - Scheduled for Auction,True,BD15510,387484.0,Live,1985.0
2834825,,242000,2019-10-17,Unknown,2.0,3.0,0.0,True,160000.0,242000.0,False,1608.0,/details/5223-san-mateo-drive-bakersfield-ca-93307-2834825-e_13650,False,0.14,active,,0.0,34.0,5223 SAN MATEO DRIVE,Bakersfield,Kern,2834825,Occupied,CA,SFR,93307.0,2.0,Active - Scheduled for Auction,True,AA1004,384649.0,Live,2004.0
2842859,,1178000,2019-10-16,Unknown,1.0,3.0,0.0,True,710000.0,1178000.0,False,1000.0,/details/1534-cobb-street-san-mateo-ca-94401-2842859-e_13651,False,0.12,active,,0.0,162.0,1534 COBB STREET,San Mateo,San Mateo,2842859,Occupied,CA,SFR,94401.0,2.0,Active - Scheduled for Auction,True,BE16004,388204.0,Live,1953.0
2653944,,Not Available,2019-10-23,Unknown,2.0,2.0,0.0,True,,,False,1394.0,/details/491-pointe-pacific-unit-4-daly-city-ca-94014-2653944-e_13703a,False,0.01,active,,0.0,67.0,491 POINTE PACIFIC UNIT 4,DALY CITY,San Mateo,2653944,,CA,Condo,94014.0,2.0,Active - Scheduled for Auction,True,WV11527,380530.0,Live,1986.0
2827796,,709000,2019-10-21,Unknown,2.0,3.0,0.0,True,,709000.0,False,1705.0,/details/7333-elizabeth-rd-vacaville-ca-95688-2827796-e_13703a,False,2.17,active,,0.0,27.0,7333 ELIZABETH RD,Vacaville,Solano,2827796,Occupied,CA,,95688.0,5.0,Active - Scheduled for Auction,True,UO8032,383624.0,Live,1960.0
2752480,,612000,2019-12-03,Unknown,2.5,4.0,0.0,True,,612000.0,False,2053.0,/details/225-stonewood-ct-vallejo-ca-94591-2752480-e_14015a,False,0.13,active,,0.0,5.0,225 STONEWOOD CT,Vallejo,Solano,2752480,Occupied,CA,SFR,94591.0,38.0,Active - Scheduled for Auction,True,YX25500,414290.0,Live,1979.0
2850681,,Not Available,2019-10-16,Unknown,,,0.0,True,,,False,,/details/5758-fairway-knoll-court-santa-rosa-ca-95403-2850681-e_13651a,False,,active,,0.0,24.0,5758 FAIRWAY KNOLL COURT,Santa Rosa,Sonoma,2850681,Occupied,CA,,95403.0,0.0,Active - Scheduled for Auction,True,RY13046,380993.0,Live,
1420351,,783000,2019-10-13,Not started,,,0.0,,,,,,/details/201-screech-owl-the-sea-ranch-ca-95497-1420351-o_1261l,,,active,Occupied,True,11.0,201 Screech Owl,The Sea Ranch,Sonoma,1420351,,,SFR,95497,,For Sale,,GV14329,404574.0,,1993
2844998,,426000,2019-10-16,Unknown,3.0,3.0,0.0,True,215000.0,426000.0,False,1709.0,/details/4624-new-hope-lane-salida-ca-95368-2844998-e_13651,False,0.11,active,,0.0,38.0,4624 NEW HOPE LANE,Salida,Stanislaus,2844998,Occupied,CA,SFR,95368.0,1.0,Active - Scheduled for Auction,True,AA1009,377245.0,Live,1998.0
2840420,,214000,2019-10-16,Unknown,2.0,2.0,0.0,True,80000.0,214000.0,False,912.0,/details/4000-fara-biundo-unit-83-modesto-ca-95355-2840420-e_13651,False,0.01,active,,0.0,15.0,4000 FARA BIUNDO UNIT 83,Modesto,Stanislaus,2840420,Occupied,CA,Condo,95355.0,2.0,Active - Scheduled for Auction,True,AA1003,377245.0,Live,1984.0
2843888,,349000,2019-10-16,Unknown,2.0,3.0,0.0,True,240000.0,349000.0,False,1399.0,/details/2816-richmond-ct-modesto-ca-95350-2843888-e_13651,False,0.17,active,,0.0,32.0,2816 RICHMOND CT,Modesto,Stanislaus,2843888,Occupied,CA,SFR,95350.0,1.0,Active - Scheduled for Auction,True,AA1006,377245.0,Live,1971.0
2852220,,701000,2019-10-24,Unknown,1.0,3.0,0.0,True,,701000.0,False,1268.0,/details/351-winton-ave-hayward-ca-94544-2852220-e_13703a,False,0.09,active,,0.0,15.0,351 WINTON AVE,Hayward,Alameda,2852220,Occupied,CA,SFR,94544.0,0.0,Active - Scheduled for Auction,True,ZQ22000,415719.0,Live,1941.0
2846241,,847000,2019-10-24,Unknown,1.0,2.0,0.0,True,380000.0,847000.0,False,708.0,/details/37469-3rd-street-fremont-ca-94536-2846241-e_13703,False,0.11,active,,0.0,118.0,37469 3RD STREET,Fremont,Alameda,2846241,Occupied,CA,SFR,94536.0,2.0,Active - Scheduled for Auction,True,TD13509,395297.0,Live,1928.0
2840426,,719000,2019-10-24,Unknown,2.0,3.0,0.0,True,,719000.0,False,1330.0,/details/14636-saturn-dr-san-leandro-ca-94578-2840426-e_13703,False,0.11,active,,0.0,21.0,14636 SATURN DR,San Leandro,Alameda,2840426,Occupied,CA,SFR,94578.0,0.0,Active - Scheduled for Auction,True,TD13503,395297.0,Live,1955.0
2853299,,2529000,2019-10-24,Unknown,,6.0,0.0,True,,2529000.0,False,5096.0,/details/7190-rosecliff-court-pleasanton-ca-94566-2853299-e_13703,False,0.39,active,,0.0,55.0,7190 ROSECLIFF COURT,Pleasanton,Alameda,2853299,Occupied,CA,SFR,94566.0,2.0,Active - Scheduled for Auction,True,TD13512,395297.0,Live,2004.0
2849948,,695000,2019-10-24,Unknown,1.0,2.0,0.0,True,,695000.0,False,965.0,/details/15070-norton-st-san-leandro-ca-94579-2849948-e_13703,False,0.13,active,,0.0,18.0,15070 NORTON ST,San Leandro,Alameda,2849948,Occupied,CA,SFR,94579.0,0.0,Active - Scheduled for Auction,True,TD13510,395297.0,Live,1949.0
2840424,,707000,2019-10-24,Unknown,1.0,3.0,0.0,True,305000.0,707000.0,False,1207.0,/details/2930-dominic-court-castro-valley-ca-94546-2840424-e_13703,False,0.28,active,,0.0,47.0,2930 DOMINIC COURT,Castro Valley,Alameda,2840424,Occupied,CA,SFR,94546.0,1.0,Active - Scheduled for Auction,True,TD13502,395297.0,Live,1953.0
2299632,,657000,2019-10-24,Unknown,1.0,2.0,0.0,True,,657000.0,False,841.0,/details/22911-fuller-avenue-hayward-ca-94541-2299632-e_13703,False,0.11,active,,0.0,6.0,22911 FULLER AVENUE,Hayward,Alameda,2299632,Occupied,CA,SFR,94541.0,38.0,Active - Scheduled for Auction,True,TD13508,395297.0,Live,1950.0
2855742,,356000,2019-10-22,Unknown,,,0.0,True,,356000.0,False,,/details/1560-adelaide-street-19-concord-ca-94520-2855742-e_13703,False,,active,,0.0,0.0,1560 ADELAIDE STREET #19,Concord,Contra Costa,2855742,Occupied,CA,,94520.0,0.0,Active - Scheduled for Auction,True,AA1017,388702.0,Live,
2850093,,625000,2019-10-22,Unknown,2.0,3.0,0.0,True,,625000.0,False,1386.0,/details/3514-halifax-way-concord-ca-94520-2850093-e_13703,False,0.14,active,,0.0,52.0,3514 HALIFAX WAY,Concord,Contra Costa,2850093,Occupied,CA,SFR,94520.0,2.0,Active - Scheduled for Auction,True,AA1016,388702.0,Live,1959.0
2845419,,405000,2019-10-22,Unknown,1.0,3.0,0.0,True,,405000.0,False,1051.0,/details/1105-e-13th-st-antioch-ca-94509-2845419-e_13703,False,0.12,active,,0.0,26.0,1105 E 13TH ST,Antioch,Contra Costa,2845419,Occupied,CA,SFR,94509.0,1.0,Active - Scheduled for Auction,True,AA1008,388702.0,Live,1957.0
2830594,,410000,2019-10-22,Unknown,2.5,2.0,0.0,True,280000.0,410000.0,False,1372.0,/details/907-lido-circle-discovery-bay-ca-94505-2830594-e_13703,False,0.01,active,,0.0,58.0,907 LIDO CIRCLE,Discovery Bay,Contra Costa,2830594,Occupied,CA,Condo,94505.0,4.0,Active - Scheduled for Auction,True,AA1002,388702.0,Live,1980.0
2846259,,716000,2019-10-22,Unknown,2.0,2.0,0.0,True,0.0,716000.0,False,1272.0,/details/816-westview-court-martinez-ca-94553-2846259-e_13807,False,0.17,active,,0.0,83.0,816 WESTVIEW COURT,Martinez,Contra Costa,2846259,Occupied,CA,SFR,94553.0,2.0,Active - Scheduled for Auction,True,AA1012,388702.0,Live,1982.0
2846258,,834000,2019-10-22,Unknown,2.0,2.0,0.0,True,125000.0,834000.0,False,1921.0,/details/1662-farm-bureau-road-concord-ca-94519-2846258-e_13703,False,0.5,active,,0.0,185.0,1662 FARM BUREAU ROAD,Concord,Contra Costa,2846258,Occupied,CA,SFR,94519.0,2.0,Active - Scheduled for Auction,True,AA1011,388702.0,Live,1943.0
2840700,,515000,2019-10-22,Unknown,2.5,3.0,0.0,True,,515000.0,False,1487.0,/details/4541-waterford-way-oakley-ca-94561-2840700-e_13703,False,0.07,active,,0.0,14.0,4541 WATERFORD WAY,Oakley,Contra Costa,2840700,Occupied,CA,SFR,94561.0,0.0,Active - Scheduled for Auction,True,AA1006,388702.0,Live,1993.0
2778178,,432000,2019-10-22,Unknown,2.0,2.0,0.0,True,,432000.0,False,1430.0,/details/5-quail-hill-lane-richmond-ca-94803-2778178-e_13703,False,0.06,active,,0.0,34.0,5 QUAIL HILL LANE,Richmond,Contra Costa,2778178,Occupied,CA,SFR,94803.0,16.0,Active - Scheduled for Auction,True,AA1007,388702.0,Live,1974.0
2853576,,1511000,2019-10-23,Unknown,2.0,4.0,0.0,True,,1511000.0,False,1935.0,/details/49-calypso-shores-novato-ca-94949-2853576-e_13703,False,0.24,active,,0.0,31.0,49 CALYPSO SHORES,Novato,Marin,2853576,Occupied,CA,SFR,94949.0,3.0,Active - Scheduled for Auction,True,ZX15006,401296.0,Live,1965.0
2846855,,579000,2019-10-23,Unknown,1.5,2.0,0.0,True,,579000.0,False,1252.0,/details/8-park-crest-ct-apt-b-novato-ca-94947-2846855-e_13703,False,0.01,active,,0.0,52.0,8 PARK CREST CT APT B,NOVATO,Marin,2846855,Occupied,CA,Condo,94947.0,0.0,Active - Scheduled for Auction,True,ZX15003,401296.0,Live,1976.0
2849125,,919000,2019-10-23,Unknown,3.0,4.0,0.0,True,,919000.0,False,2169.0,/details/9-sunset-ct-novato-ca-94947-2849125-e_13703,False,0.19,active,,0.0,97.0,9 SUNSET CT,Novato,Marin,2849125,Occupied,CA,SFR,94947.0,0.0,Active - Scheduled for Auction,True,ZX15004,401296.0,Live,1955.0
2850079,,Not Available,2019-10-23,Unknown,1.0,2.0,0.0,True,,,False,849.0,/details/548-montford-ave-mill-valley-ca-94941-2850079-e_13703,False,0.4,active,,0.0,106.0,548 MONTFORD AVE,Mill Valley,Marin,2850079,Occupied,CA,SFR,94941.0,1.0,Active - Scheduled for Auction,True,ZX15005,401296.0,Live,1969.0
2852799,,4058000,2019-10-18,Unknown,4.0,4.0,0.0,True,0.0,4058000.0,False,4748.0,/details/2509-madrona-st-saint-helena-ca-94574-2852799-e_13651a,False,3.2,active,,0.0,80.0,2509 MADRONA ST,Saint Helena,Napa,2852799,Occupied,CA,,94574.0,0.0,Active - Scheduled for Auction,True,ZV24500,414824.0,Live,1952.0
2852773,,463000,2019-10-24,Unknown,3.0,4.0,0.0,True,,463000.0,False,2148.0,/details/8665-shadowcrest-cir-antelope-area-ca-95843-2852773-e_13703a,False,0.15,active,,0.0,45.0,8665 SHADOWCREST CIR,Antelope,Sacramento,2852773,Occupied,CA,SFR,95843.0,3.0,Active - Scheduled for Auction,True,YV5501,412779.0,Live,1990.0
2853564,,188000,2019-10-22,Unknown,1.0,3.0,0.0,True,,188000.0,False,1309.0,/details/5917-mack-road-sacramento-ca-95823-2853564-e_13703,False,0.01,active,,0.0,45.0,5917 MACK ROAD,Sacramento,Sacramento,2853564,Occupied,CA,Condo,95823.0,1.0,Active - Scheduled for Auction,True,DY13025,394019.0,Live,1966.0
2853026,,246000,2019-10-22,Unknown,1.0,3.0,0.0,True,,246000.0,False,862.0,/details/5704-39th-street-sacramento-ca-95824-2853026-e_13703,False,0.13,active,,0.0,48.0,5704 39TH STREET,Sacramento,Sacramento,2853026,Occupied,CA,SFR,95824.0,2.0,Active - Scheduled for Auction,True,DY13023,394019.0,Live,1954.0
2852770,,309000,2019-10-17,Unknown,2.0,3.0,0.0,True,,309000.0,False,1090.0,/details/7120-canaveral-way-north-highlands-ca-95660-2852770-e_13651a,False,0.16,active,,0.0,28.0,7120 CANAVERAL WAY,North Highlands,Sacramento,2852770,Occupied,CA,SFR,95660.0,2.0,Active - Scheduled for Auction,True,ZS23000,414418.0,Live,1963.0
2849927,,394000,2019-10-22,Unknown,2.0,3.0,0.0,True,,394000.0,False,1260.0,/details/5170-thomasino-way-antelope-ca-95843-2849927-e_13703,False,0.14,active,,0.0,19.0,5170 THOMASINO WAY,Antelope,Sacramento,2849927,Occupied,CA,SFR,95843.0,2.0,Active - Scheduled for Auction,True,DY13015,394019.0,Live,1984.0
2850822,,261000,2019-10-22,Unknown,1.0,3.0,0.0,True,,261000.0,False,1073.0,/details/5923-60th-street-sacramento-ca-95824-2850822-e_13703,False,0.19,active,,0.0,18.0,5923 60TH STREET,Sacramento,Sacramento,2850822,Occupied,CA,SFR,95824.0,2.0,Active - Scheduled for Auction,True,DY13022,394019.0,Live,1951.0
2846294,,318000,2019-10-22,Unknown,2.0,3.0,0.0,True,,318000.0,False,1314.0,/details/1871-68th-avenue-sacramento-ca-95822-2846294-e_13703,False,0.14,active,,0.0,91.0,1871 68TH AVENUE,Sacramento,Sacramento,2846294,Occupied,CA,SFR,95822.0,5.0,Active - Scheduled for Auction,True,DY13012,394019.0,Live,1960.0
2850039,,344000,2019-10-22,Unknown,3.0,4.0,0.0,True,,344000.0,False,1605.0,/details/171-creekside-circle-sacramento-ca-95823-2850039-e_14223,False,0.01,active,,0.0,29.0,171 CREEKSIDE CIRCLE,Sacramento,Sacramento,2850039,Occupied,CA,Condo,95823.0,1.0,Active - Scheduled for Auction,True,DY13016,394019.0,Live,1990.0
2847360,,349000,2019-10-22,Unknown,2.0,3.0,0.0,True,,349000.0,False,1184.0,/details/806-sun-vista-ct-rio-linda-ca-95673-2847360-e_13703,False,0.14,active,,0.0,52.0,806 SUN VISTA CT,Rio Linda,Sacramento,2847360,Occupied,CA,SFR,95673.0,2.0,Active - Scheduled for Auction,True,DY13013,394019.0,Live,1987.0
2846260,,445000,2019-10-22,Unknown,2.0,3.0,0.0,True,,445000.0,False,1896.0,/details/8600-hume-court-elk-grove-ca-95624-2846260-e_13703,False,0.32,active,,0.0,184.0,8600 HUME COURT,Elk Grove,Sacramento,2846260,Occupied,CA,SFR,95624.0,5.0,Active - Scheduled for Auction,True,DY13011,394019.0,Live,1979.0
2847094,,369000,2019-10-22,Unknown,1.0,3.0,0.0,True,,369000.0,False,1273.0,/details/6039-remington-avenue-carmichael-ca-95608-2847094-e_13703,False,0.16,active,,0.0,15.0,6039 REMINGTON AVENUE,Carmichael,Sacramento,2847094,Occupied,CA,SFR,95608.0,3.0,Active - Scheduled for Auction,True,DY13014,394019.0,Live,1961.0
2848861,,1417000,2019-10-23,Unknown,1.0,,0.0,True,,1417000.0,False,850.0,/details/182-dublin-street-san-francisco-ca-94112-2848861-e_13703,False,0.06,active,,0.0,185.0,182 DUBLIN STREET,San Francisco,San Francisco,2848861,Occupied,CA,SFR,94112.0,3.0,Active - Scheduled for Auction,True,YT10502,411035.0,Live,1942.0
2849926,,Not Available,2019-10-23,Unknown,,,0.0,True,,,False,,/details/483-485-oak-st-aka-483-oak-st-san-francisco-ca-94102-2849926-e_13703,False,,active,,0.0,118.0,483-485 OAK ST AKA 483 OAK ST,SAN FRANCISCO,San Francisco,2849926,Occupied,CA,,94102.0,3.0,Active - Scheduled for Auction,True,YT10503,411035.0,Live,
2549031,,Not Available,2019-11-14,Unknown,2.5,4.0,0.0,True,245000.0,,False,2146.0,/details/3725-montana-drive-aka-3725-montana-st-stockton-ca-95212-2549031-e_13651,False,0.12,active,,0.0,133.0,3725 MONTANA DRIVE AKA 3725 MONTANA ST,STOCKTON,San Joaquin,2549031,Occupied,CA,SFR,95212.0,78.0,Active - Scheduled for Auction,True,AA1013,392521.0,Live,2002.0
2471511,,491000,2019-10-17,Unknown,3.0,5.0,0.0,True,240000.0,491000.0,False,2978.0,/details/5118-pier-drive-stockton-ca-95206-2471511-e_13651,False,0.14,active,,0.0,123.0,5118 PIER DRIVE,Stockton,San Joaquin,2471511,Occupied,CA,SFR,95206.0,131.0,Active - Scheduled for Auction,True,BD15511,387484.0,Live,2003.0
2402355,,432000,2019-10-31,Unknown,2.0,3.0,0.0,True,120000.0,432000.0,False,1602.0,/details/1754-lakeshore-drive-lodi-ca-95242-2402355-e_13755,False,0.14,active,,0.0,1674.0,1754 LAKESHORE DRIVE,Lodi,San Joaquin,2402355,Occupied,CA,SFR,95242.0,118.0,Active - Scheduled for Auction,True,BF3500,392008.0,Live,1986.0
2188774,,451000,2019-11-14,Unknown,2.5,4.0,0.0,True,205000.0,451000.0,False,2452.0,/details/2109-pinetown-st-stockton-ca-95212-2188774-e_13859,False,0.12,active,,0.0,94.0,2109 PINETOWN ST,Stockton,San Joaquin,2188774,Occupied,CA,SFR,95212.0,109.0,Active - Scheduled for Auction,True,AA1008,392521.0,Live,2009.0
2855974,,1359000,2019-10-16,Unknown,,,0.0,True,,1359000.0,False,,/details/249-pescadero-court-milpitas-ca-95035-2855974-e_13651a,False,,active,,0.0,0.0,249 PESCADERO COURT,Milpitas,Santa Clara,2855974,Occupied,CA,,95035.0,0.0,Active - Scheduled for Auction,True,ZT23501,414419.0,Live,
2852800,,1132000,2019-11-20,Unknown,1.5,3.0,0.0,True,,1132000.0,False,2351.0,/details/2370-ruby-ave-san-jose-ca-95148-2852800-e_13911a,False,0.95,active,,0.0,99.0,2370 RUBY AVE,San Jose,Santa Clara,2852800,Occupied,CA,SFR,95148.0,7.0,Active - Scheduled for Auction,True,AA1000,415333.0,Live,1925.0
2843982,,443000,2019-10-23,Unknown,,,0.0,True,,443000.0,False,,/details/548-cedar-street-vallejo-ca-94591-2843982-e_13703,False,,active,,0.0,25.0,548 CEDAR STREET,Vallejo,Solano,2843982,Occupied,CA,,94591.0,0.0,Active - Scheduled for Auction,True,ZW14505,398204.0,Live,
2857974,,1170000,2019-11-01,Unknown,,,0.0,True,,1170000.0,False,,/details/471-37th-st-oakland-ca-94609-2857974-e_900x,False,,active,,0.0,6.0,471 37TH ST,Oakland,Alameda,2857974,Occupied,CA,,94609.0,2.0,Active - Scheduled for Auction,True,UG4029,383627.0,Live,
2855907,,1626000,2019-10-24,Unknown,2.5,4.0,0.0,True,0.0,1626000.0,False,2366.0,/details/1666-camino-pablo-moraga-ca-94556-2855907-e_13703a,False,0.74,active,,0.0,127.0,1666 CAMINO PABLO,Moraga,Contra Costa,2855907,Occupied,CA,SFR,94556.0,6.0,Active - Scheduled for Auction,True,ZR22500,416545.0,Live,1968.0
2814522,,Not Available,2019-10-30,Unknown,4.0,4.0,0.0,True,,,False,4468.0,/details/5910-bruce-dr-pleasanton-ca-94588-2814522-e_13755a,False,5.8,active,,0.0,111.0,5910 BRUCE DR,Pleasanton,Alameda,2814522,Occupied,CA,,94588.0,45.0,Active - Scheduled for Auction,True,ZW25001,416576.0,Live,1991.0
2855939,,292000,2019-11-01,Unknown,1.0,3.0,0.0,True,,292000.0,False,1013.0,/details/4146-painter-way-north-highlands-ca-95660-2855939-e_13755a,False,0.15,active,,0.0,1.0,4146 PAINTER WAY,North Highlands,Sacramento,2855939,Occupied,CA,SFR,95660.0,2.0,Active - Scheduled for Auction,True,AH4500,417506.0,Live,1960.0
2855940,,269000,2019-10-29,Unknown,1.0,2.0,0.0,True,,269000.0,False,908.0,/details/7000-32nd-st-north-highlands-ca-95660-2855940-e_13755a,False,0.27,active,,0.0,25.0,7000 32ND ST,North Highlands,Sacramento,2855940,Occupied,CA,SFR,95660.0,4.0,Active - Scheduled for Auction,True,HI2502,413689.0,Live,1924.0
2847437,,,,,,,,,,,,,/details/3420-harvey-ave-stockton-ca-95206-2847437-o_1263,,,canceled,,,,,[],['San Joaquin'],,,,,,,,,,,,
2857869,,Not Available,2019-10-23,Unknown,,,0.0,True,,,False,,/details/16188-linn-rd-lodi-ca-95240-2857869-e_900x,False,,active,,0.0,18.0,16188 LINN RD,Lodi,San Joaquin,2857869,Occupied,CA,,95240.0,0.0,Active - Scheduled for Auction,True,WV11540,380530.0,Live,
2850671,,328000,2019-10-31,Unknown,2.0,4.0,0.0,True,,328000.0,False,1320.0,/details/1608-terra-vista-ln-stockton-ca-95206-2850671-e_13755,False,0.12,active,,0.0,11.0,1608 TERRA VISTA LN,Stockton,San Joaquin,2850671,Occupied,CA,SFR,95206.0,0.0,Active - Scheduled for Auction,True,BF3509,392008.0,Live,1996.0
2850469,,367000,2019-10-31,Unknown,2.0,3.0,0.0,True,,367000.0,False,1668.0,/details/2647-javete-way-stockton-ca-95209-2850469-e_13755,False,0.33,active,,0.0,9.0,2647 JAVETE WAY,Stockton,San Joaquin,2850469,Occupied,CA,SFR,95209.0,0.0,Active - Scheduled for Auction,True,BF3508,392008.0,Live,1975.0
2853295,,490000,2019-10-31,Unknown,3.0,4.0,0.0,True,,490000.0,False,2225.0,/details/13405-applewood-ct-lathrop-ca-95330-2853295-e_13755,False,0.11,active,,0.0,27.0,13405 APPLEWOOD CT,Lathrop,San Joaquin,2853295,Occupied,CA,SFR,95330.0,1.0,Active - Scheduled for Auction,True,BF3514,392008.0,Live,2001.0
2853552,,544000,2019-10-31,Unknown,3.0,3.0,0.0,True,,544000.0,False,2268.0,/details/2287-hearth-drive-manteca-ca-95337-2853552-e_13755,False,0.24,active,,0.0,27.0,2287 HEARTH DRIVE,Manteca,San Joaquin,2853552,Occupied,CA,SFR,95337.0,0.0,Active - Scheduled for Auction,True,BF3515,392008.0,Live,2001.0
2853292,,164000,2019-10-31,Unknown,1.0,1.0,0.0,True,,164000.0,False,658.0,/details/3702-w-benjamin-holt-dr-21-stockton-ca-95219-2853292-e_13755,False,0.01,active,,0.0,43.0,3702 W BENJAMIN HOLT DR #21,Stockton,San Joaquin,2853292,Occupied,CA,Condo,95219.0,1.0,Active - Scheduled for Auction,True,BF3511,392008.0,Live,1979.0
2840459,,279000,2019-10-31,Unknown,2.0,3.0,0.0,True,,279000.0,False,1400.0,/details/1719-crestwood-circle-stockton-ca-95210-2840459-e_13755,False,0.14,active,,0.0,8.0,1719 CRESTWOOD CIRCLE,Stockton,San Joaquin,2840459,Occupied,CA,SFR,95210.0,0.0,Active - Scheduled for Auction,True,BF3504,392008.0,Live,1973.0
2855300,,609000,2019-10-30,Unknown,1.0,1.0,0.0,True,,609000.0,False,680.0,/details/2106-shelter-creek-ln-san-bruno-ca-94066-2855300-e_13755,False,0.01,active,,0.0,58.0,2106 SHELTER CREEK LN,San Bruno,San Mateo,2855300,Occupied,CA,Condo,94066.0,5.0,Active - Scheduled for Auction,True,TP7006,400826.0,Live,1972.0
2856220,,1154000,2019-10-30,Unknown,2.0,3.0,0.0,True,,1154000.0,False,1360.0,/details/620-manor-dr-pacifica-ca-94044-2856220-e_13755,False,0.15,active,,0.0,71.0,620 MANOR DR,Pacifica,San Mateo,2856220,Occupied,CA,SFR,94044.0,6.0,Active - Scheduled for Auction,True,TP7008,400826.0,Live,1958.0
2857157,,1042000,2019-10-30,Unknown,2.0,4.0,0.0,True,,1042000.0,False,1478.0,/details/1636-gypsy-pl-cou-san-jose-ca-95121-2857157-e_13755a,False,0.11,active,,0.0,8.0,1636 GYPSY PL COU,San Jose,Santa Clara,2857157,Occupied,CA,SFR,95121.0,3.0,Active - Scheduled for Auction,True,AB1501,416957.0,Live,1973.0
2852821,,1790000,2019-10-30,Unknown,2.0,4.0,0.0,True,,1790000.0,False,2350.0,/details/6347-firefly-dr-san-jose-ca-95120-2852821-e_13755a,False,0.16,active,,0.0,105.0,6347 FIREFLY DR,San Jose,Santa Clara,2852821,Occupied,CA,SFR,95120.0,8.0,Active - Scheduled for Auction,True,AB1500,416957.0,Live,1973.0
2849951,,817000,2019-10-30,Unknown,2.0,2.0,0.0,True,,817000.0,False,1081.0,/details/2785-s-bascom-ave-41-san-jose-ca-95008-2849951-e_13755,False,0.01,active,,0.0,14.0,2785 S BASCOM AVE #41,San Jose,Santa Clara,2849951,Occupied,CA,Condo,95124.0,2.0,Active - Scheduled for Auction,True,BH4511,392518.0,Live,1984.0
2850657,,1074000,2019-12-11,Unknown,3.0,4.0,0.0,True,,1074000.0,False,1504.0,/details/75-lawton-drive-milpitas-ca-95035-2850657-e_14067,False,0.25,active,,0.0,0.0,75 LAWTON DRIVE,Milpitas,Santa Clara,2850657,Occupied,CA,SFR,95035.0,5.0,Active - Scheduled for Auction,True,ZJ1505,402497.0,Live,1960.0
2832805,,344000,2019-10-28,Unknown,,,0.0,True,,344000.0,False,,/details/3535-santa-clara-trl-frazier-park-ca-93225-2832805-e_14066,False,,active,,0.0,65.0,3535 SANTA CLARA TRL,Frazier Park,Kern,2832805,Occupied,CA,,93225.0,3.0,Active - Postponed to,True,BT10514,391260.0,Live,
2662282,,1333000,2019-10-30,Unknown,2.0,2.0,0.0,True,,1333000.0,False,1232.0,/details/6570-felter-road-san-jose-ca-95132-2662282-e_13755,False,2.22,active,,0.0,88.0,6570 FELTER ROAD,San Jose,Santa Clara,2662282,Occupied,CA,SFR,95132.0,4.0,Active - Scheduled for Auction,True,BH4507,392518.0,Live,1967.0
